ID Usuario,Edad,Genero,Fecha,Localidad,Plataforma,Dispositivo,Sistema Operativo,Conexion Exitosa
3183171,59,M,2024-03-11,"Neuquén, Neuquén",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
1206549,54,F,2024-08-06,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
3514154,54,F,2024-10-29,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
6658281,46,M,2024-09-20,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
2171573,48,M,2024-10-08,"Neuquén, Neuquén",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
6897699,60,F,2024-03-26,"Neuquén, Neuquén",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
3401625,42,M,2024-08-29,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
9993562,19,M,2024-01-03,"Mendoza, Mendoza",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
6658281,26,M,2024-01-05,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 3.0,1
9074356,29,F,2024-05-09,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,0
2438964,51,M,2024-03-19,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
8174496,23,F,2024-02-19,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4232063,55,M,2024-08-03,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
3491320,45,M,2024-10-16,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" HD LED",Tizen 4.0,0
3369342,22,M,2024-06-06,"Salta, Salta",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
5283648,56,M,2024-08-28,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
2488575,23,F,2024-07-19,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
7630086,23,M,2024-04-14,"Salta, Salta",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
7309460,62,M,2024-02-09,"Rosario, Santa Fe",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
8690180,52,M,2024-09-17,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,0
9065140,19,M,2024-09-02,"Neuquén, Neuquén",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5505522,50,M,2024-11-30,"Córdoba, Córdoba",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
2746451,25,M,2024-08-23,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8748630,24,M,2024-03-31,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
4530206,31,M,2024-11-20,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
5609200,55,F,2024-07-03,"Rosario, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4389728,24,F,2024-05-26,"Córdoba, Córdoba",Paramount+,"Smart TV 65"" OLED 4K",Tizen 3.0,1
8329702,59,F,2024-10-11,"Salta, Salta",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,0
7632662,38,F,2024-05-06,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
2227313,33,M,2024-06-13,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
3599707,59,F,2024-05-20,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5664283,56,F,2024-06-17,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
5236660,51,F,2024-10-03,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
4251331,19,F,2024-05-28,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
3320510,55,M,2024-01-01,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 4.0,1
3103093,63,M,2024-01-23,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
4789399,52,F,2024-03-24,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
8646483,55,F,2024-10-27,"Mendoza, Mendoza",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
5707831,46,M,2024-02-04,"San Juan, San Juan",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
3514154,29,F,2024-03-26,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,1
4789399,34,F,2024-07-07,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
2191380,58,M,2024-10-14,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,0
6292124,27,M,2024-09-16,"La Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,0
8300874,58,F,2024-10-31,"San Miguel de Tucumán, Tucumán",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
2560750,44,M,2024-07-16,"San Juan, San Juan",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
4232063,54,F,2024-12-22,"La Plata, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
3427195,24,M,2024-10-04,"La Plata, Buenos Aires",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
6428620,59,F,2024-08-22,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
2438964,39,M,2024-03-27,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
5505522,18,M,2024-02-06,"Córdoba, Córdoba",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
5594700,36,M,2024-04-13,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
5735746,47,F,2024-02-04,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" HD LED",Tizen 3.0,1
5496571,18,M,2024-06-17,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
9825410,23,M,2024-09-14,"Neuquén, Neuquén",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8786308,32,F,2024-09-19,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
5931976,21,M,2024-07-03,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
7429925,65,M,2024-05-11,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
6994226,55,F,2024-12-04,"La Plata, Buenos Aires",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
2075806,32,F,2024-02-18,"Trelew, Chubut",Disney+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
8028279,63,M,2024-03-08,"San Juan, San Juan",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
6936883,36,F,2024-02-15,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
4896682,51,M,2024-01-05,"La Plata, Buenos Aires",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
9035799,29,F,2024-09-13,"Córdoba, Córdoba",HBO Max,"Smart TV 55"" UHD 4K",Tizen 3.0,1
1351283,22,M,2024-08-28,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,1
5735746,39,F,2024-08-30,"Paraná, Entre Ríos",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
7412617,40,F,2024-12-10,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
7809464,52,F,2024-09-16,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,0
2323545,56,F,2024-07-06,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
2191380,57,F,2024-12-15,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
6174039,23,F,2024-07-11,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
6104099,55,M,2024-04-01,"San Juan, San Juan",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6428620,18,F,2024-06-02,"La Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
9129199,55,F,2024-10-12,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
2789743,34,M,2024-04-11,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
3369342,28,F,2024-07-29,"Salta, Salta",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
8786308,19,M,2024-01-21,"San Juan, San Juan",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
8763861,65,M,2024-09-14,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 3.0,1
2438964,19,F,2024-10-20,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
1862791,21,F,2024-02-18,"Neuquén, Neuquén",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
8098617,48,F,2024-12-09,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8634910,64,M,2024-02-24,"Salta, Salta",Netflix,"Smart TV 65"" OLED 4K",Tizen 3.0,0
3631212,63,M,2024-04-16,"Mendoza, Mendoza",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,0
6740667,20,M,2024-03-19,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2954709,48,F,2024-11-05,"Rosario, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
4003265,23,M,2024-07-03,"Mendoza, Mendoza",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
3056780,50,M,2024-09-29,"Neuquén, Neuquén",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
4147101,21,F,2024-10-19,"Trelew, Chubut",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
3275861,59,F,2024-10-09,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
2323545,48,M,2024-06-11,"Rosario, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
4789399,43,F,2024-05-14,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,1
7948706,20,F,2024-05-10,"La Plata, Buenos Aires",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,0
9170310,57,M,2024-02-09,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
7468317,28,F,2024-07-22,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
4503104,27,F,2024-06-24,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
9065140,28,F,2024-06-21,"Neuquén, Neuquén",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,1
7795963,24,F,2024-02-16,"Mendoza, Mendoza",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
5099895,37,F,2024-07-06,"Trelew, Chubut",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
6637472,40,M,2024-04-02,"Córdoba, Córdoba",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
8786308,26,F,2024-01-20,"San Juan, San Juan",HBO Max,"Smart TV 65"" OLED 4K",Tizen 3.0,1
6174039,38,M,2024-08-15,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
3631212,29,M,2024-08-03,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
2323545,60,M,2024-09-28,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5045194,60,F,2024-03-11,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
4147101,28,M,2024-01-30,"Trelew, Chubut",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4937636,24,F,2024-11-03,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
2820277,28,M,2024-10-20,"La Plata, Buenos Aires",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
2111133,60,M,2024-06-08,"Neuquén, Neuquén",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
2745231,65,M,2024-01-03,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2479863,39,M,2024-06-03,"Rosario, Santa Fe",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
9642475,63,M,2024-01-16,"Paraná, Entre Ríos",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
8300874,38,M,2024-10-08,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
5707831,42,M,2024-07-26,"San Juan, San Juan",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
4854914,30,F,2024-06-24,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 4.0,0
2877627,34,F,2024-03-05,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
6352259,62,M,2024-03-06,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5939327,24,M,2024-03-23,"San Juan, San Juan",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
5923969,19,F,2024-02-16,"Neuquén, Neuquén",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
5664283,53,F,2024-08-02,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
1105341,52,F,2024-08-05,"Trelew, Chubut",HBO Max,"Smart TV 55"" HD LED",Tizen 3.0,1
9537197,33,F,2024-05-07,"Trelew, Chubut",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7948706,44,F,2024-07-16,"La Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
9078371,29,F,2024-11-10,"San Juan, San Juan",Disney+,"Smart TV 55"" UHD 4K",Tizen 3.0,1
5421239,21,M,2024-09-23,"Trelew, Chubut",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
1538678,50,M,2024-03-17,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,0
2681268,41,M,2024-09-04,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
3814313,63,M,2024-09-18,"La Plata, Buenos Aires",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
9065140,22,F,2024-04-05,"Neuquén, Neuquén",Paramount+,"Smart TV 65"" OLED 4K",Tizen 4.0,0
3679216,44,F,2024-04-13,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,0
9045337,39,F,2024-09-09,"Neuquén, Neuquén",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
3218729,27,F,2024-08-12,"Mendoza, Mendoza",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
2866505,40,M,2024-02-13,"Trelew, Chubut",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
7632662,43,F,2024-01-15,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
5099895,54,M,2024-10-01,"Trelew, Chubut",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
1939657,33,M,2024-01-07,"Neuquén, Neuquén",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
7468317,42,F,2024-06-10,"Mendoza, Mendoza",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
5923969,55,F,2024-03-14,"Neuquén, Neuquén",Netflix,"Smart TV 55"" HD LED",Tizen 3.0,1
9642475,56,M,2024-10-22,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
2111133,21,F,2024-10-07,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
6389759,30,M,2024-07-14,"Córdoba, Córdoba",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
6740667,23,F,2024-03-13,"Mendoza, Mendoza",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
1102062,40,F,2024-06-08,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
1740044,59,M,2024-10-28,"Rosario, Santa Fe",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
1102062,36,F,2024-02-14,"Mendoza, Mendoza",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
7429925,36,M,2024-02-20,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
2394925,30,M,2024-04-16,"San Juan, San Juan",Paramount+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2075806,36,F,2024-12-17,"Trelew, Chubut",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
5099895,27,M,2024-11-05,"Trelew, Chubut",Disney+,"Smart TV 55"" HD LED",Tizen 4.0,1
3369342,57,F,2024-10-06,"Salta, Salta",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
4857267,63,M,2024-04-13,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" UHD 4K",Tizen 4.0,1
1176459,34,F,2024-11-05,"Paraná, Entre Ríos",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
6994226,23,M,2024-03-01,"La Plata, Buenos Aires",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5931976,62,F,2024-08-13,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" HD LED",Tizen 3.0,1
8634910,39,F,2024-04-05,"Salta, Salta",Amazon Prime,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
2191380,61,F,2024-01-05,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,0
3103093,43,M,2024-08-03,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8428618,35,M,2024-05-11,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
4385237,42,M,2024-10-30,"Córdoba, Córdoba",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5609200,34,M,2024-07-09,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 3.0,0
2072236,19,M,2024-07-08,"Trelew, Chubut",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
9045337,26,M,2024-04-26,"Neuquén, Neuquén",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
9040195,31,M,2024-08-27,"San Juan, San Juan",Disney+,"Smart TV 65"" OLED 4K",Tizen 4.0,1
9065140,58,F,2024-09-05,"Neuquén, Neuquén",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 4.0,0
7629246,63,F,2024-07-14,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
3044061,47,F,2024-04-19,"Trelew, Chubut",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
8690180,52,F,2024-05-20,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
4857267,46,M,2024-06-30,"Paraná, Entre Ríos",Netflix,"Smart TV 55"" HD LED",Tizen 4.0,1
1470814,55,M,2024-11-14,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4385237,46,F,2024-07-14,"Córdoba, Córdoba",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.3.2,1
9218466,39,F,2024-12-22,"Mendoza, Mendoza",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,0
9218466,32,F,2024-01-16,"Mendoza, Mendoza",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,0
6936883,45,F,2024-04-03,"San Juan, San Juan",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4854914,35,M,2024-07-26,"Salta, Salta",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
4789399,38,F,2024-05-25,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
1163202,38,F,2024-02-21,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 2.2.1,1
2227313,53,F,2024-10-24,"San Juan, San Juan",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
6637472,33,F,2024-11-11,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
9537197,61,F,2024-04-18,"Trelew, Chubut",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3103093,44,F,2024-11-09,"Salta, Salta",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,1
1792088,62,F,2024-08-25,"Rosario, Santa Fe",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8646483,62,F,2024-07-24,"Mendoza, Mendoza",Disney+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
1939657,24,F,2024-06-28,"Neuquén, Neuquén",Netflix,"Smart TV 75"" Neo QLED 4K",Tizen 3.0,1
8300874,21,M,2024-08-29,"San Miguel de Tucumán, Tucumán",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
5120005,26,F,2024-02-16,"Rosario, Santa Fe",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
7429925,62,F,2024-02-05,"Córdoba, Córdoba",Disney+,"Smart TV 75"" Neo QLED 4K",Tizen 2.3.2,1
2240162,24,M,2024-02-23,"Paraná, Entre Ríos",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,0
5594700,32,F,2024-10-14,"San Miguel de Tucumán, Tucumán",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,0
6352259,54,F,2024-01-07,"Salta, Salta",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
1022608,20,M,2024-03-27,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.2.1,0
6626001,35,F,2024-05-12,"Paraná, Entre Ríos",HBO Max,"Smart TV 55"" HD LED",Tizen 2.3.2,1
8690180,41,F,2024-04-27,"Paraná, Entre Ríos",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
4857267,59,F,2024-02-12,"Paraná, Entre Ríos",Disney+,"Smart TV 55"" HD LED",Tizen 2.3.2,1
1452496,24,F,2024-08-31,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.3.2,1
1206549,29,F,2024-10-10,"La Plata, Buenos Aires",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,1
7111765,33,F,2024-10-23,"Rosario, Santa Fe",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
2258852,46,M,2024-10-14,"La Plata, Buenos Aires",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
2911480,49,M,2024-01-23,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" HD LED",Tizen 2.3.2,0
2820277,37,F,2024-09-19,"La Plata, Buenos Aires",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 2.2.1,1
4423409,30,F,2024-03-19,"San Juan, San Juan",Paramount+,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
1309634,21,M,2024-04-09,"Salta, Salta",Amazon Prime,"Smart TV 55"" UHD 4K",Tizen 2.3.2,0
8852882,56,M,2024-02-21,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 4.0,0
4789399,61,M,2024-03-10,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 55"" UHD 4K",Tizen 4.0,1
3320510,62,F,2024-04-13,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 65"" OLED 4K",Tizen 4.0,0
7632662,61,F,2024-06-29,"La Plata, Buenos Aires",Paramount+,"Smart TV 65"" OLED 4K",Tizen 2.3.2,1
5045194,53,M,2024-02-07,"San Miguel de Tucumán, Tucumán",Disney+,"Smart TV 55"" HD LED",Tizen 3.0,0
2840028,23,F,2024-12-15,"Salta, Salta",Amazon Prime,"Smart TV 55"" HD LED",Tizen 2.2.1,1
3218729,28,F,2024-08-21,"Mendoza, Mendoza",Netflix,"Smart TV 55"" HD LED",Tizen 2.2.1,1
8815115,45,F,2024-03-09,"Rosario, Santa Fe",Paramount+,"Smart TV 55"" UHD 4K",Tizen 2.2.1,1
4256983,63,F,2024-03-14,"Córdoba, Córdoba",Netflix,"Smart TV 55"" UHD 4K",Tizen 3.0,1
8300874,29,M,2024-09-25,"San Miguel de Tucumán, Tucumán",HBO Max,"Smart TV 75"" Neo QLED 4K",Tizen 4.0,1
8428618,39,M,2024-10-01,"Salta, Salta",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,0
6897699,38,M,2024-10-17,"Neuquén, Neuquén",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
8690180,52,M,2024-05-15,"Paraná, Entre Ríos",Netflix,"Smart TV 65"" OLED 4K",Tizen 2.3.2,0
4251331,42,F,2024-01-09,"Neuquén, Neuquén",Disney+,"Smart TV 55"" UHD 4K",Tizen 2.3.2,1
5501355,30,M,2024-05-25,"Rosario, Santa Fe",HBO Max,"Smart TV 55"" HD LED",Tizen 2.2.1,1
5830567,58,F,2024-09-18,"San Juan, San Juan",Amazon Prime,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
3491320,63,F,2024-09-28,"Córdoba, Córdoba",Paramount+,"Smart TV 55"" UHD 4K",Tizen 4.0,1
6174039,35,M,2024-10-04,"Paraná, Entre Ríos",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,1
1792088,34,M,2024-06-15,"Rosario, Santa Fe",HBO Max,"Smart TV 65"" OLED 4K",Tizen 2.2.1,0
5664283,63,F,2024-06-25,"Paraná, Entre Ríos",Paramount+,"Smart TV 55"" HD LED",Tizen 4.0,1
